Year,Names,Number,Rank
2014,Alexander,204,13
2014,Samuel,197,14
2014,Max,195,15
2014,Charlie,193,16
2014,Ryan,187,17
2014,Thomas,185,18
2014,Daniel,174,19
2014,Cooper,171,20
2014,Jackson,167,21
2014,Leo,166,22
2014,Braxton,163,23
2014,George,161,24
2014,Levi,161,24
2014,Elijah,158,26
2014,Lachlan,151,27
2014,Isaac,150,28
2014,Henry,147,29
2014,Joshua,147,29
2014,Blake,145,31
2014,Oscar,142,32
2014,Jayden,139,33
2014,Carter,132,34
2014,Connor,131,35
2014,Luke,129,36
2014,Harry,127,37
2014,Matthew,126,38
2014,Harrison,122,39
2014,Luca,121,40
2014,Eli,117,41
2014,Joseph,111,42
2014,Caleb,109,43
2014,Riley,106,44
2014,Tyler,105,45
2014,Toby,103,46
2014,Ryder,100,47
2014,Flynn,97,48
2014,Archie,95,49
2014,Xavier,95,49
2014,Nathan,93,51
2014,Dylan,92,52
2014,Jaxon,92,52
2014,Arlo,88,54
2014,Logan,86,55
2014,Jordan,84,56
2014,Michael,83,57
2014,Finn,82,58
2014,Lincoln,81,59
2014,Sebastian,80,60
2014,Louis,78,61
2014,Zachary,78,61
2014,Theodore,76,63
2014,Roman,74,64
2014,Aiden,73,65
2014,Fletcher,73,65
2014,Felix,72,67
2014,Archer,71,68
2014,Ashton,70,69
2014,Alex,69,70
2014,Edward,69,70
2014,Adam,68,72
2014,David,68,72
2014,Hugo,68,72
2014,Jake,68,72
2014,Beau,66,76
2014,Cameron,65,77
2014,Patrick,65,77
2014,Austin,63,79
2014,Charles,63,79
2014,Aaron,62,81
2014,Grayson,62,81
2014,Nixon,60,83
2014,Jasper,59,84
2014,Angus,57,85
2014,Hudson,57,85
2014,Asher,55,87
2014,Nathaniel,55,87
2014,Ezra,54,89
2014,John,54,89
2014,Marcus,53,91
2014,Vincent,53,91
2014,Quinn,52,93
2014,Harley,51,94
2014,Cohen,50,95
2014,Phoenix,50,95
2014,Theo,50,95
2014,Kayden,49,98
2014,Arthur,48,99
2014,Lewis,48,99
2014,Robert,48,99
2014,Zion,47,102
2014,Aidan,46,103
2014,Andrew,45,104
2014,Declan,45,104
2014,Dominic,45,104
2014,Isaiah,45,104
2014,Israel,45,104
2014,Jesse,45,104
2014,Micah,45,104
2014,Joel,44,111
2014,Louie,44,111
2014,Malachi,44,111
2014,Zac,44,111
2014,Jason,43,115
2014,Maxwell,43,115
2014,Nico,43,115
2014,Sam,43,115
2014,Brody,42,119
2014,Cole,42,119
2014,Gabriel,42,119
2014,Peter,42,119
2014,Tyson,42,119
2014,Ben,41,124
2014,Cody,41,124
2014,Jonathan,41,124
2014,Lennox,41,124
2014,Nikau,41,124
2014,Reuben,41,124
2014,Spencer,41,124
2014,Tobias,41,124
2014,Elliot,40,132
2014,Kingston,40,132
2014,Luka,40,132
2014,Owen,39,135
2014,Josiah,38,136
2014,Axel,37,137
2014,Bentley,37,137
2014,Boston,37,137
2014,Chase,37,137
2014,Christopher,37,137
2014,Jax,37,137
2014,Leon,37,137
2014,Hamish,36,144
2014,Jaxson,36,144
2014,Jeremiah,36,144
2014,Kyle,36,144
2014,Ezekiel,35,148
2014,Jamie,35,148
2014,Nate,35,148
2014,Nicholas,35,148
2014,Anthony,34,152
2014,Harvey,34,152
2014,Rocco,34,152
2014,Sione,34,152
2014,Christian,33,156
2014,Fergus,33,156
2014,Richard,33,156
2014,Wiremu,33,156
2014,Mitchell,32,160
2014,Mohammed,32,160
2014,Zane,32,160
2014,Jett,31,163
2014,Ryker,31,163
2014,Tom,31,163
2014,Ari,30,166
2014,Brodie,30,166
2014,Eric,30,166
2014,Manaia,30,166
2014,Seth,30,166
2014,Carlos,29,171
2014,Dayton,29,171
2014,Elias,29,171
2014,Evan,29,171
2014,Hayden,29,171
2014,Timothy,29,171
2014,Tristan,29,171
2014,Bradley,28,178
2014,Ollie,28,178
2014,Rhys,28,178
2014,Wyatt,28,178
2014,Aarav,27,182
2014,Cruz,27,182
2014,Dallas,27,182
2014,Frederick,27,182
2014,Kauri,27,182
2014,Kieran,27,182
2014,Lochlan,27,182
2014,Beauden,26,189
2014,Callum,26,189
2014,Kade,26,189
2014,Leighton,26,189
2014,Brooklyn,25,193
2014,Francis,25,193
2014,Jeremy,25,193
2014,Jonty,25,193
2014,Leonardo,25,193
2014,Otis,25,193
2014,Taylor,25,193
2014,Zavier,25,193
2014,Benji,24,201
2014,Finlay,24,201
2014,Heath,24,201
2014,Koby,24,201
2014,Tevita,24,201
2014,Victor,24,201
2014,Casey,23,207
2014,Cyrus,23,207
2014,Malakai,23,207
2014,Marco,23,207
2014,Parker,23,207
2014,Paul,23,207
2014,Stanley,23,207
2014,Abel,22,214
2014,Antonio,22,214
2014,Ayden,22,214
2014,Harlem,22,214
2014,Jai,22,214
2014,Jay,22,214
2014,Keanu,22,214
2014,Rory,22,214
2014,Tate,22,214
2014,Troy,22,214
2014,Billy,21,224
2014,Emmanuel,21,224
2014,Julian,21,224
2014,Justin,21,224
2014,Kaden,21,224
2014,Lorenzo,21,224
2014,Lukas,21,224
2014,Maximus,21,224
2014,Mikaere,21,224
2014,Rico,21,224
2014,Sean,21,224
2014,Ayaan,20,235
2014,Baxter,20,235
2014,Jed,20,235
2014,Kaleb,20,235
2014,Kobe,20,235
2014,Mark,20,235
2014,Marley,20,235
2014,Niko,20,235
2014,Romeo,20,235
2014,Shane,20,235
2014,Brayden,19,245
2014,Jimmy,19,245
2014,Marshall,19,245
2014,Miles,19,245
2014,Monty,19,245
2014,Muhammad,19,245
2014,Rawiri,19,245
2014,Rylan,19,245
2014,Simon,19,245
2014,Damon,18,254
2014,Frank,18,254
2014,Hugh,18,254
2014,Tane,18,254
2014,Travis,18,254
2014,Ali,17,259
2014,Andre,17,259
2014,Coby,17,259
2014,Ian,17,259
2014,Ivan,17,259
2014,Jonah,17,259
2014,Josh,17,259
2014,Judah,17,259
2014,Maddox,17,259
2014,Oakley,17,259
2014,Ronan,17,259
2014,Bailey,16,270
2014,Caden,16,270
2014,Cairo,16,270
2014,Corban,16,270
2014,Dexter,16,270
2014,Elliott,16,270
2014,Finley,16,270
2014,Ihaia,16,270
2014,Jaden,16,270
2014,Jethro,16,270
2014,Kevin,16,270
2014,Leroy,16,270
2014,Martin,16,270
2014,Miller,16,270
2014,Preston,16,270
2014,Reid,16,270
2014,Ricky,16,270
2014,River,16,270
2014,Solomon,16,270
2014,Zack,16,270
2014,Alfred,15,290
2014,Cayden,15,290
2014,Coen,15,290
2014,Damien,15,290
2014,Darcy,15,290
2014,Eddie,15,290
2014,Emmett,15,290
2014,Hendrix,15,290
2014,Jakob,15,290
2014,Junior,15,290
2014,Kai,15,290
2014,Kane,15,290
2014,Moses,15,290
2014,Raphael,15,290
2014,Rowan,15,290
2014,Van,15,290
2014,Zach,15,290
2014,Adrian,14,307
2014,Albert,14,307
2014,Anton,14,307
2014,Aston,14,307
2014,Dean,14,307
2014,Franklin,14,307
2014,Harper,14,307
2014,Ibrahim,14,307
2014,Johnny,14,307
2014,Kobi,14,307
2014,Kymani,14,307
2014,Matthias,14,307
2014,Maximilian,14,307
2014,Samson,14,307
2014,Tomas,14,307
2014,Tommy,14,307
2014,Alan,13,323
2014,Alec,13,323
2014,Blair,13,323
2014,Bronson,13,323
2014,Bryn,13,323
2014,Carson,13,323
2014,Dante,13,323
2014,Enzo,13,323
2014,Gus,13,323
2014,Jia,13,323
2014,Lawrence,13,323
2014,Manaaki,13,323
2014,Myles,13,323
2014,Peyton,13,323
2014,Regan,13,323
2014,Rex,13,323
2014,Rohan,13,323
2014,Stephen,13,323
2014,Tai,13,323
2014,Ted,13,323
2014,Xander,13,323
2014,Angelo,12,344
2014,Brax,12,344
2014,Bruce,12,344
2014,Conor,12,344
2014,Cortez,12,344
2014,Darius,12,344
2014,Devon,12,344
2014,Douglas,12,344
2014,Issac,12,344
2014,Jared,12,344
2014,Jude,12,344
2014,Kaiden,12,344
2014,Kees,12,344
2014,Lucian,12,344
2014,Mac,12,344
2014,Mack,12,344
2014,Mateo,12,344
2014,Nathanael,12,344
2014,Nikora,12,344
2014,Otto,12,344
2014,Shaun,12,344
2014,Tamati,12,344
2014,Walter,12,344
2014,Will,12,344
2014,Zak,12,344
2014,Bodhi,11,369
2014,Campbell,11,369
2014,Colton,11,369
2014,Damian,11,369
2014,Izaiah,11,369
2014,Kingsley,11,369
2014,Korbyn,11,369
2014,Kyan,11,369
2014,Kyson,11,369
2014,Loki,11,369
2014,Neo,11,369
2014,Odin,11,369
2014,Raymond,11,369
2014,Remy,11,369
2014,Ruben,11,369
2014,Russell,11,369
2014,Scott,11,369
2014,Steven,11,369
2014,Tangaroa,11,369
2014,Tanner,11,369
2014,Yu,11,369
2014,Zayden,11,369
2014,Abraham,10,391
2014,Andy,10,391
2014,Arnav,10,391
2014,August,10,391
2014,Benson,10,391
2014,Brandon,10,391
2014,Calvin,10,391
2014,Chance,10,391
2014,Conrad,10,391
2014,Corey,10,391
2014,Denzel,10,391
2014,Dhruv,10,391
2014,Fynn,10,391
2014,Joe,10,391
2014,Julius,10,391
2014,Kahu,10,391
2014,Kahurangi,10,391
2014,Kairo,10,391
2014,Kase,10,391
2014,Knox,10,391
2014,Manawa,10,391
2014,Matteo,10,391
2014,Sidney,10,391
2014,Slade,10,391
2014,Sonny,10,391
2014,Taika,10,391
2014,Tony,10,391
2014,Trey,10,391
2014,Zi,10,391
2013,Oliver,308,1
2013,Jack,302,2
2013,James,281,3
2013,William,267,4
2013,Mason,263,5
2013,Liam,255,6
2013,Samuel,249,7
2013,Lucas,247,8
2013,Noah,237,9
2013,Hunter,215,10
2013,Thomas,214,11
2013,Jacob,208,12
2013,Ethan,207,13
2013,Benjamin,206,14
2013,Daniel,206,14
2013,Max,203,16
2013,Joshua,202,17
2013,Ryan,201,18
2013,Cooper,194,19
2013,Blake,183,20
2013,Lachlan,181,21
2013,Charlie,174,22
2013,Levi,162,23
2013,Leo,160,24
2013,Elijah,157,25
2013,Jackson,156,26
2013,Jayden,154,27
2013,Alexander,153,28
2013,Braxton,147,29
2013,Isaac,145,30
2013,Luke,144,31
2013,Riley,144,31
2013,Tyler,139,33
2013,George,138,34
2013,Oscar,138,34
2013,Caleb,131,36
2013,Nathan,130,37
2013,Henry,129,38
2013,Eli,123,39
2013,Harry,123,39
2013,Carter,121,41
2013,Connor,117,42
2013,Joseph,117,42
2013,Harrison,115,44
2013,Finn,104,45
2013,Toby,103,46
2013,Jaxon,101,47
2013,Flynn,100,48
2013,Logan,100,48
2013,Dylan,94,50
2013,Xavier,90,51
2013,Jake,89,52
2013,Luca,87,53
2013,Matthew,87,53
2013,Alex,84,55
2013,Zachary,81,56
2013,Archie,80,57
2013,Sebastian,79,58
2013,Charles,77,59
2013,John,77,59
2013,Louis,76,61
2013,Cameron,75,62
2013,Michael,75,62
2013,Ryder,75,62
2013,Austin,74,65
2013,David,73,66
2013,Fletcher,71,67
2013,Hugo,71,67
2013,Edward,70,69
2013,Lincoln,69,70
2013,Jordan,68,71
2013,Adam,67,72
2013,Felix,65,73
2013,Andrew,64,74
2013,Jesse,64,74
2013,Ashton,63,76
2013,Maxwell,63,76
2013,Aiden,62,78
2013,Joel,61,79
2013,Beau,60,80
2013,Patrick,59,81
2013,Declan,58,82
2013,Phoenix,58,82
2013,Sam,58,82
2013,Theodore,58,82
2013,Arlo,57,86
2013,Kingston,57,86
2013,Aaron,55,88
2013,Jonathan,55,88
2013,Marcus,55,88
2013,Angus,54,91
2013,Aidan,53,92
2013,Isaiah,53,92
2013,Roman,53,92
2013,Archer,52,95
2013,Christian,52,95
2013,Gabriel,51,97
2013,Vincent,51,97
2013,Dominic,50,99
2013,Kayden,49,100
2013,Peter,49,100
2013,Theo,49,100
2013,Tyson,49,100
2013,Chase,48,104
2013,Taylor,48,104
2013,Jamie,47,106
2013,Leon,47,106
2013,Lewis,47,106
2013,Nathaniel,47,106
2013,Ben,46,110
2013,Boston,46,110
2013,Nixon,46,110
2013,Zion,46,110
2013,Asher,45,114
2013,Ezra,45,114
2013,Grayson,45,114
2013,Mohammed,45,114
2013,Robert,45,114
2013,Bentley,44,119
2013,Cody,44,119
2013,Kobe,44,119
2013,Zac,44,119
2013,Brooklyn,43,123
2013,Tristan,43,123
2013,Louie,42,125
2013,Reuben,42,125
2013,Sione,42,125
2013,Brody,41,128
2013,Anthony,39,129
2013,Dallas,39,129
2013,Hayden,39,129
2013,Josiah,39,129
2013,Quinn,39,129
2013,Harley,38,134
2013,Israel,38,134
2013,Spencer,38,134
2013,Hudson,37,137
2013,Micah,37,137
2013,Owen,37,137
2013,Seth,37,137
2013,Travis,37,137
2013,Cohen,36,142
2013,Cole,36,142
2013,Hamish,36,142
2013,Jett,36,142
2013,Malachi,36,142
2013,Mitchell,36,142
2013,Nicholas,36,142
2013,Christopher,35,149
2013,Eric,34,150
2013,Jaxson,34,150
2013,Rhys,34,150
2013,Timothy,34,150
2013,Wyatt,34,150
2013,Arthur,33,155
2013,Axel,33,155
2013,Jax,33,155
2013,Jeremiah,33,155
2013,Lennox,33,155
2013,Cruz,32,160
2013,Nico,32,160
2013,Carlos,31,162
2013,Jason,31,162
2013,Kade,31,162
2013,Kieran,31,162
2013,Koby,31,162
2013,Kyle,31,162
2013,Luka,31,162
2013,Muhammad,31,162
2013,Nikau,31,162
2013,Rocco,31,162
2013,Elliot,30,172
2013,Elias,29,173
2013,Fergus,29,173
2013,Jay,29,173
2013,Justin,29,173
2013,Ollie,29,173
2013,Reid,29,173
2013,Tom,29,173
2013,Evan,28,180
2013,Kaden,28,180
2013,Lukas,28,180
2013,Marley,28,180
2013,Richard,28,180
2013,Stanley,28,180
2013,Tobias,28,180
2013,Ari,27,187
2013,Cyrus,27,187
2013,Ezekiel,27,187
2013,Jasper,27,187
2013,Nate,27,187
2013,Callum,26,192
2013,Tevita,26,192
2013,Zavier,26,192
2013,Ali,25,195
2013,Brodie,25,195
2013,Mark,25,195
2013,Niko,25,195
2013,Otis,25,195
2013,Tamati,25,195
2013,Aarav,24,201
2013,Billy,24,201
2013,Frank,24,201
2013,Lochlan,24,201
2013,Troy,24,201
2013,Ayden,23,206
2013,Brayden,23,206
2013,Dayton,23,206
2013,Jakob,23,206
2013,Julian,23,206
2013,Marco,23,206
2013,Rylan,23,206
2013,Wiremu,23,206
2013,Zach,23,206
2013,Abel,22,215
2013,Ayaan,22,215
2013,Conor,22,215
2013,Francis,22,215
2013,Heath,22,215
2013,Jeremy,22,215
2013,Keanu,22,215
2013,Leighton,22,215
2013,Victor,22,215
2013,Bailey,21,224
2013,Frederick,21,224
2013,Kevin,21,224
2013,Maddox,21,224
2013,Tane,21,224
2013,Adrian,20,229
2013,Alfie,20,229
2013,Casey,20,229
2013,Dante,20,229
2013,Hemi,20,229
2013,Johnny,20,229
2013,Julius,20,229
2013,Malakai,20,229
2013,Rory,20,229
2013,Sean,20,229
2013,Sonny,20,229
2013,Steven,20,229
2013,Zane,20,229
2013,Aryan,19,242
2013,Bradley,19,242
2013,Campbell,19,242
2013,Harvey,19,242
2013,Jimmy,19,242
2013,Jonty,19,242
2013,Jude,19,242
2013,Paul,19,242
2013,Andre,18,250
2013,Cayden,18,250
2013,Conrad,18,250
2013,Darius,18,250
2013,Devon,18,250
2013,Emmanuel,18,250
2013,Harlem,18,250
2013,Harper,18,250
2013,Ivan,18,250
2013,Kyan,18,250
2013,Milan,18,250
2013,Nikora,18,250
2013,Rawiri,18,250
2013,Reef,18,250
2013,Rico,18,250
2013,Scott,18,250
2013,Tate,18,250
2013,Te Ariki,18,250
2013,Aston,17,268
2013,Baxter,17,268
2013,Dean,17,268
2013,Finley,17,268
2013,Jai,17,268
2013,Junior,17,268
2013,Kymani,17,268
2013,Mikaere,17,268
2013,Raphael,17,268
2013,Raymond,17,268
2013,Romeo,17,268
2013,Ryker,17,268
2013,Alfred,16,280
2013,Beauden,16,280
2013,Cassius,16,280
2013,Cian,16,280
2013,Darcy,16,280
2013,Dexter,16,280
2013,Elliott,16,280
2013,Emerson,16,280
2013,Gus,16,280
2013,Kahu,16,280
2013,Kaleb,16,280
2013,Kian,16,280
2013,Layton,16,280
2013,Manaia,16,280
2013,Parker,16,280
2013,Tommy,16,280
2013,Tony,16,280
2013,Andy,15,297
2013,Coby,15,297
2013,Cruze,15,297
2013,Finlay,15,297
2013,Jed,15,297
2013,Jensen,15,297
2013,Kaiden,15,297
2013,Kauri,15,297
2013,Keegan,15,297
2013,Leonardo,15,297
2013,Lorenzo,15,297
2013,Samson,15,297
2013,Shaun,15,297
2013,Tangaroa,15,297
2013,Ariki,14,311
2013,Benji,14,311
2013,Cade,14,311
2013,Damian,14,311
2013,Hamiora,14,311
2013,Ian,14,311
2013,Jerome,14,311
2013,Joe,14,311
2013,Kingsley,14,311
2013,Lucca,14,311
2013,Mack,14,311
2013,Monty,14,311
2013,Regan,14,311
2013,Xander,14,311
2013,Zack,14,311
2013,Zi,14,311
2013,Ashley,13,327
2013,Cairo,13,327
2013,Hugh,13,327
2013,Judah,13,327
2013,Kane,13,327
2013,Kees,13,327
2013,Manaaki,13,327
2013,Marshall,13,327
2013,Orlando,13,327
2013,Otto,13,327
2013,Phillip,13,327
2013,Quade,13,327
2013,Reece,13,327
2013,Rex,13,327
2013,Taine,13,327
2013,Ted,13,327
2013,Ansh,12,343
2013,Brian,12,343
2013,Bruce,12,343
2013,Chance,12,343
2013,Darren,12,343
2013,Eddie,12,343
2013,Fraser,12,343
2013,Hendrix,12,343
2013,Hezekiah,12,343
2013,Ihaia,12,343
2013,Jared,12,343
2013,Jethro,12,343
2013,Josh,12,343
2013,Kobi,12,343
2013,Lucian,12,343
2013,Mac,12,343
2013,Miller,12,343
2013,Preston,12,343
2013,Rohan,12,343
2013,Rowan,12,343
2013,Tama,12,343
2013,Tyrone,12,343
2013,Zander,12,343
2013,Zayden,12,343
2013,Ajay,11,367
2013,Albert,11,367
2013,Antonio,11,367
2013,Armaan,11,367
2013,Bruno,11,367
2013,Carson,11,367
2013,Chris,11,367
2013,Coen,11,367
2013,Danny,11,367
2013,Hadley,11,367
2013,Harlan,11,367
2013,Harlen,11,367
2013,Izaiah,11,367
2013,Jaden,11,367
2013,Kruz,11,367
2013,Marc,11,367
2013,Matiu,11,367
2013,Matthias,11,367
2013,Maximus,11,367
2013,Myles,11,367
2013,Oskar,11,367
2013,Robbie,11,367
2013,Ronan,11,367
2013,Shane,11,367
2013,Solomon,11,367
2013,Tomas,11,367
2013,Van,11,367
2013,Vivaan,11,367
2013,Aden,10,395
2013,Alvin,10,395
2013,Arnav,10,395
2013,Blair,10,395
2013,Bowen,10,395
2013,Brax,10,395
2013,Bronson,10,395
2013,Corban,10,395
2013,Corey,10,395
2013,Cory,10,395
2013,Cullen,10,395
2013,Damon,10,395
2013,Dwayne,10,395
2013,Ewan,10,395
2013,Franklin,10,395
2013,Griffin,10,395
2013,Hosea,10,395
2013,Ihaka,10,395
2013,Jericho,10,395
2013,Jonah,10,395
2013,Kenneth,10,395
2013,Landon,10,395
2013,Leonard,10,395
2013,Mana,10,395
2013,Manawa,10,395
2013,Manu,10,395
2013,Mathew,10,395
2013,Maximilian,10,395
2013,Miles,10,395
2013,Paula,10,395
2013,Paxton,10,395
2013,Rihari,10,395
2013,Rio,10,395
2013,River,10,395
2013,Rome,10,395
2013,Sidney,10,395
2013,Simon,10,395
2013,Viliami,10,395
2012,Jack,373,1
2012,Oliver,322,2
2012,William,317,3
2012,Liam,292,4
2012,Mason,271,5
2012,Samuel,258,6
2012,Jacob,256,7
2012,Lucas,255,8
2012,Ethan,253,9
2012,James,253,9
2012,Noah,253,9
2012,Cooper,227,12
2012,Daniel,223,13
2012,Benjamin,209,14
2012,Blake,209,14
2012,Joshua,207,16
2012,Max,205,17
2012,Thomas,199,18
2012,Ryan,194,19
2012,Hunter,183,20
2012,Charlie,181,21
2012,Jayden,181,21
2012,Leo,176,23
2012,Tyler,170,24
2012,George,169,25
2012,Alexander,168,26
2012,Jackson,168,26
2012,Braxton,161,28
2012,Lachlan,161,28
2012,Elijah,160,30
2012,Isaac,157,31
2012,Connor,155,32
2012,Levi,155,32
2012,Riley,144,34
2012,Xavier,137,35
2012,Harry,135,36
2012,Luke,135,36
2012,Matthew,135,36
2012,Caleb,129,39
2012,Eli,129,39
2012,Nathan,128,41
2012,Carter,124,42
2012,Oscar,124,42
2012,Joseph,119,44
2012,Dylan,117,45
2012,Logan,112,46
2012,Finn,109,47
2012,Henry,107,48
2012,Harrison,106,49
2012,Jake,104,50
2012,Ryder,99,51
2012,Toby,99,51
2012,Michael,92,53
2012,John,91,54
2012,Austin,88,55
2012,Alex,87,56
2012,Luca,87,56
2012,Phoenix,86,58
2012,Zachary,85,59
2012,Flynn,84,60
2012,Jaxon,84,60
2012,David,81,62
2012,Angus,80,63
2012,Jordan,80,63
2012,Archie,78,65
2012,Ashton,78,65
2012,Charles,78,65
2012,Felix,78,65
2012,Quinn,78,65
2012,Edward,77,70
2012,Hugo,74,71
2012,Cameron,70,72
2012,Aiden,68,73
2012,Sam,67,74
2012,Joel,64,75
2012,Louis,64,75
2012,Kayden,63,77
2012,Kingston,61,78
2012,Nathaniel,61,78
2012,Robert,61,78
2012,Lincoln,60,81
2012,Beau,59,82
2012,Adam,58,83
2012,Dominic,57,84
2012,Tyson,57,84
2012,Zac,57,84
2012,Fletcher,56,87
2012,Hayden,56,87
2012,Jasper,56,87
2012,Sebastian,54,90
2012,Israel,52,91
2012,Marcus,52,91
2012,Aaron,51,93
2012,Andrew,51,93
2012,Aidan,50,95
2012,Asher,50,95
2012,Christopher,50,95
2012,Zion,50,95
2012,Patrick,49,99
2012,Jesse,48,100
2012,Leon,48,100
2012,Nate,48,100
2012,Theo,48,100
2012,Brody,47,104
2012,Cole,47,104
2012,Luka,47,104
2012,Chase,46,107
2012,Jonathan,46,107
2012,Lennox,46,107
2012,Micah,46,107
2012,Brooklyn,45,111
2012,Cody,45,111
2012,Declan,45,111
2012,Roman,45,111
2012,Nicholas,44,115
2012,Tristan,43,116
2012,Ben,42,117
2012,Christian,42,117
2012,Harley,42,117
2012,Isaiah,42,117
2012,Theodore,42,117
2012,Boston,41,122
2012,Ezekiel,41,122
2012,Nixon,41,122
2012,Taylor,41,122
2012,Vincent,41,122
2012,Ezra,40,127
2012,Grayson,40,127
2012,Maxwell,40,127
2012,Mitchell,40,127
2012,Lewis,39,131
2012,Owen,39,131
2012,Seth,39,131
2012,Tom,39,131
2012,Hudson,38,135
2012,Jeremiah,38,135
2012,Peter,38,135
2012,Reuben,38,135
2012,Bentley,37,139
2012,Callum,37,139
2012,Gabriel,37,139
2012,Josiah,37,139
2012,Nico,37,139
2012,Rhys,37,139
2012,Arlo,36,145
2012,Archer,35,146
2012,Cohen,35,146
2012,Kaden,35,146
2012,Kaleb,35,146
2012,Kobe,35,146
2012,Kyle,35,146
2012,Lukas,35,146
2012,Mohammed,35,146
2012,Sione,35,146
2012,Justin,34,155
2012,Malachi,34,155
2012,Bailey,33,157
2012,Cruz,33,157
2012,Dallas,33,157
2012,Jason,33,157
2012,Jaxson,33,157
2012,Rory,33,157
2012,Sean,33,157
2012,Spencer,33,157
2012,Anthony,32,165
2012,Arthur,32,165
2012,Hamish,32,165
2012,Brodie,31,168
2012,Jamie,31,168
2012,Jax,31,168
2012,Jeremy,31,168
2012,Nikau,31,168
2012,Cyrus,30,173
2012,Eric,30,173
2012,Kieran,30,173
2012,Louie,30,173
2012,Richard,30,173
2012,Carlos,29,178
2012,Harvey,29,178
2012,Jett,29,178
2012,Tobias,29,178
2012,Elliot,28,182
2012,Evan,28,182
2012,Harlem,28,182
2012,Lochlan,28,182
2012,Troy,28,182
2012,Zavier,28,182
2012,Baxter,27,188
2012,Dayton,27,188
2012,Jonty,27,188
2012,Mark,27,188
2012,Marshall,27,188
2012,Rico,27,188
2012,Tevita,27,188
2012,Travis,27,188
2012,Wiremu,27,188
2012,Billy,26,197
2012,Jay,26,197
2012,Regan,26,197
2012,Casey,25,200
2012,Johnny,24,201
2012,Keanu,24,201
2012,Preston,24,201
2012,Tane,24,201
2012,Timothy,24,201
2012,Walter,24,201
2012,Brayden,23,207
2012,Dante,23,207
2012,Jimmy,23,207
2012,Julian,23,207
2012,Kade,23,207
2012,Monty,23,207
2012,Scott,23,207
2012,Coby,22,214
2012,Heath,22,214
2012,Joe,22,214
2012,Stanley,22,214
2012,Victor,22,214
2012,Abel,21,219
2012,Alan,21,219
2012,Ali,21,219
2012,Axel,21,219
2012,Fergus,21,219
2012,Kahurangi,21,219
2012,Kevin,21,219
2012,Maximus,21,219
2012,Paul,21,219
2012,Tai,21,219
2012,Ayden,20,229
2012,Cade,20,229
2012,Frederick,20,229
2012,Jakob,20,229
2012,Jerome,20,229
2012,Jonah,20,229
2012,Quade,20,229
2012,Rylan,20,229
2012,Tyrone,20,229
2012,Zach,20,229
2012,Alfie,19,239
2012,Andre,19,239
2012,Ari,19,239
2012,Bradley,19,239
2012,Elias,19,239
2012,Harper,19,239
2012,Kauri,19,239
2012,Lucian,19,239
2012,Miles,19,239
2012,Muhammad,19,239
2012,Nikora,19,239
2012,Parker,19,239
2012,Steven,19,239
2012,Viliami,19,239
2012,Wyatt,19,239
2012,Zak,19,239
2012,Aarav,18,255
2012,Alfred,18,255
2012,Antonio,18,255
2012,Damian,18,255
2012,Darius,18,255
2012,Devon,18,255
2012,Finlay,18,255
2012,Jude,18,255
2012,Koby,18,255
2012,Leighton,18,255
2012,Leonardo,18,255
2012,Manaia,18,255
2012,Raphael,18,255
2012,Reid,18,255
2012,Rocky,18,255
2012,Tamati,18,255
2012,Will,18,255
2012,Colton,17,272
2012,Conor,17,272
2012,Damon,17,272
2012,Darcy,17,272
2012,Fraser,17,272
2012,Jai,17,272
2012,Kobi,17,272
2012,Ollie,17,272
2012,Rawiri,17,272
2012,Reece,17,272
2012,Romeo,17,272
2012,Simon,17,272
2012,Solomon,17,272
2012,Zack,17,272
2012,Anaru,16,286
2012,Brian,16,286
2012,Corban,16,286
2012,Corey,16,286
2012,Finley,16,286
2012,Francis,16,286
2012,Hugh,16,286
2012,Jed,16,286
2012,Julius,16,286
2012,Kane,16,286
2012,Kees,16,286
2012,Marco,16,286
2012,Orlando,16,286
2012,Xander,16,286
2012,Benson,15,300
2012,Campbell,15,300
2012,Cassius,15,300
2012,Cayden,15,300
2012,Conrad,15,300
2012,Corbin,15,300
2012,Cory,15,300
2012,Frank,15,300
2012,Ian,15,300
2012,Judah,15,300
2012,Lee,15,300
2012,Mikaere,15,300
2012,Raymond,15,300
2012,Reef,15,300
2012,Rex,15,300
2012,Wilson,15,300
2012,Adrian,14,316
2012,Arnav,14,316
2012,Aryan,14,316
2012,Chance,14,316
2012,Hadley,14,316
2012,Junior,14,316
2012,Kian,14,316
2012,Malakai,14,316
2012,Matteo,14,316
2012,Maximilian,14,316
2012,Odin,14,316
2012,Raiden,14,316
2012,Ruben,14,316
2012,Sonny,14,316
2012,Stephen,14,316
2012,Van,14,316
2012,Brock,13,332
2012,Carson,13,332
2012,Dion,13,332
2012,Enzo,13,332
2012,Gus,13,332
2012,Hendrix,13,332
2012,Jared,13,332
2012,Jethro,13,332
2012,Keegan,13,332
2012,Leroy,13,332
2012,Lorenzo,13,332
2012,Maddox,13,332
2012,Marley,13,332
2012,Martin,13,332
2012,Miller,13,332
2012,Niko,13,332
2012,Quintin,13,332
2012,Richie,13,332
2012,Rocco,13,332
2012,Samson,13,332
2012,Titan,13,332
2012,Tommy,13,332
2012,Zane,13,332
2012,Andy,12,355
2012,Aston,12,355
2012,Bruno,12,355
2012,Cairo,12,355
2012,Danny,12,355
2012,Deacon,12,355
2012,Eddie,12,355
